t,cpu_util,mem_util
1170,0.3255,0.3604
1171,0.3037,0.3566
1172,0.2679,0.3739
1173,0.2697,0.3656
1174,0.2537,0.3711
1175,0.2568,0.3838
1176,0.2295,0.3614
1177,0.2203,0.3509
1178,0.2297,0.3529
1179,0.2431,0.3634
1180,0.2568,0.3854
1181,0.235,0.3819
1182,0.2579,0.3771
1183,0.2465,0.3641
1184,0.2643,0.3697
1185,0.2684,0.3657
1186,0.2449,0.3621
1187,0.2439,0.3614
1188,0.2565,0.3705
1189,0.2734,0.3624
1190,0.2744,0.3515
1191,0.3088,0.3591
1192,0.331,0.3146
1193,0.3269,0.3081
1194,0.343,0.2937
1195,0.382,0.3152
1196,0.4196,0.3112
1197,0.3916,0.3056
1198,0.371,0.3078
1199,0.3996,0.3018
1200,0.376,0.2988
1201,0.3482,0.3035
1202,0.3386,0.3003
1203,0.3476,0.297
1204,0.3457,0.2852
1205,0.3329,0.2717
1206,0.3202,0.2769
1207,0.3075,0.2856
1208,0.292,0.268
1209,0.3405,0.2839
1210,0.347,0.2992
1211,0.3649,0.317
1212,0.3543,0.3241
1213,0.3504,0.3358
1214,0.3361,0.3704
1215,0.2838,0.3662
1216,0.2595,0.3511
1217,0.2278,0.3293
1218,0.1889,0.3576
1219,0.1731,0.385
1220,0.2084,0.371
1221,0.2146,0.3604
1222,0.2472,0.3564
1223,0.2606,0.3757
1224,0.2807,0.3565
1225,0.3953,0.4807
1226,0.3901,0.4919
1227,0.3914,0.4774
1228,0.3682,0.4679
1229,0.3704,0.4508
1230,0.3738,0.446
1231,0.3558,0.4131
1232,0.3282,0.3928
1233,0.3014,0.3885
1234,0.302,0.3495
1235,0.308,0.3423
1236,0.2917,0.3351
1237,0.293,0.3296
1238,0.3055,0.321
1239,0.3185,0.3064
1240,0.3498,0.2804
1241,0.3743,0.2851
1242,0.3445,0.2742
1243,0.3785,0.2578
1244,0.3664,0.2636
1245,0.3865,0.2639
1246,0.386,0.2616
1247,0.376,0.234
1248,0.3385,0.25
1249,0.3357,0.2368
1250,0.3052,0.2434
1251,0.3268,0.2368
1252,0.6001,0.4347
1253,0.5466,0.4273
1254,0.5216,0.4144
1255,0.4806,0.4138
1256,0.4463,0.4038
1257,0.4441,0.3973
1258,0.4278,0.3601
1259,0.4495,0.3478
1260,0.4271,0.3388
1261,0.4366,0.3528
1262,0.4286,0.3413
1263,0.4359,0.3426
1264,0.4187,0.3439
1265,0.3832,0.337
1266,0.3792,0.3367
1267,0.361,0.3508
1268,0.3737,0.3264
1269,0.3855,0.3043
1270,0.3956,0.2731
1271,0.4241,0.2892
1272,0.4494,0.3029
1273,0.4369,0.3195
1274,0.44,0.3117
1275,0.423,0.306
1276,0.4198,0.3071
1277,0.4044,0.3317
1278,0.434,0.3591
1279,0.4371,0.3718
1280,0.4284,0.3771
1281,0.4484,0.3972
1282,0.4,0.3927
1283,0.3572,0.3863
1284,0.3728,0.3841
1285,0.3729,0.3693
1286,0.3767,0.3671
1287,0.3489,0.3509
1288,0.3485,0.3674
1289,0.3886,0.3761
1290,0.4032,0.3977
1291,0.4039,0.3725
1292,0.3924,0.4013
1293,0.3824,0.3769
1294,0.3382,0.359
1295,0.3439,0.3506
1296,0.3612,0.3714
1297,0.3291,0.3751
1298,0.3169,0.3716
1299,0.2954,0.3601
1300,0.2788,0.3402
1301,0.2835,0.3588
1302,0.2451,0.3716
1303,0.2626,0.3923
1304,0.4465,0.4877
1305,0.4196,0.4336
1306,0.3521,0.4041
1307,0.3199,0.4028
1308,0.3357,0.3901
1309,0.2722,0.3761
1310,0.2617,0.3553
1311,0.2362,0.3667
1312,0.2094,0.3472
1313,0.2029,0.356
1314,0.2183,0.3475
1315,0.2362,0.3514
1316,0.2787,0.3325
1317,0.2782,0.3325
1318,0.2893,0.2964
1319,0.2626,0.2763
1320,0.2908,0.2756
1321,0.2785,0.3154
1322,0.2709,0.2909
1323,0.2744,0.2759
1324,0.2469,0.2833
1325,0.2567,0.3137
1326,0.2807,0.3194
1327,0.29,0.3323
1328,0.2612,0.3292
1329,0.2632,0.3235
1330,0.2824,0.327
1331,0.2482,0.3193
1332,0.2318,0.3326
1333,0.2552,0.3104
1334,0.2654,0.3265
1335,0.2778,0.3292
1336,0.3186,0.328
1337,0.3296,0.3055
1338,0.3438,0.2938
1339,0.3983,0.3152
1340,0.3916,0.3147
1341,0.3736,0.3214
1342,0.3809,0.3106
1343,0.3882,0.3129
1344,0.3757,0.295
1345,0.3538,0.2999
1346,0.3998,0.3087
1347,0.4038,0.3164
1348,0.3865,0.3053
1349,0.403,0.3032
1350,0.3982,0.3143
1351,0.3907,0.3138
1352,0.3999,0.3121
1353,0.3716,0.3434
1354,0.3776,0.3306
1355,0.4144,0.3488
1356,0.4205,0.3327
1357,0.4095,0.3444
1358,0.3964,0.3565
1359,0.3858,0.3498
1360,0.379,0.3327
1361,0.37,0.305
1362,0.3873,0.2988
1363,0.3508,0.3099
1364,0.368,0.2966
1365,0.3595,0.3014
1366,0.3665,0.2824
1367,0.3432,0.2828
1368,0.3701,0.2695
1369,0.394,0.2727
1370,0.411,0.2695
1371,0.3776,0.256
1372,0.3928,0.2511
1373,0.3988,0.2423
1374,0.3643,0.2281
1375,0.3631,0.2504
1376,0.3697,0.2502
1377,0.3798,0.2223
1378,0.3819,0.2193
1379,0.3861,0.2394
1380,0.4138,0.2336
1381,0.4351,0.262
1382,0.3735,0.2538
1383,0.366,0.2664
1384,0.3619,0.2865
1385,0.3263,0.297
1386,0.3293,0.2797
1387,0.3553,0.2696
1388,0.3333,0.2916
1389,0.3409,0.283
1390,0.323,0.3015
1391,0.311,0.2982
1392,0.3425,0.3036
1393,0.332,0.2859
1394,0.3421,0.2805
1395,0.3051,0.2714
1396,0.3446,0.2791
1397,0.3569,0.2845
1398,0.3529,0.2953
1399,0.3643,0.2913
1400,0.3354,0.2809
1401,0.3597,0.2876
1402,0.3528,0.2759
1403,0.3486,0.2962
1404,0.3388,0.2978
1405,0.3277,0.2962
1406,0.3428,0.3065
1407,0.3482,0.3083
1408,0.3614,0.2863
1409,0.3606,0.2741
1410,0.3703,0.2942
1411,0.361,0.2989
1412,0.405,0.2769
1413,0.3709,0.2864
1414,0.3951,0.2817
1415,0.4202,0.2725
1416,0.3996,0.2596
1417,0.4417,0.2795
1418,0.457,0.254
1419,0.4711,0.2465
1420,0.4656,0.2536
1421,0.4555,0.2824
1422,0.446,0.2946
1423,0.449,0.2853
1424,0.4721,0.312
1425,0.4696,0.2944
1426,0.4454,0.3018
1427,0.4571,0.3123
1428,0.4702,0.3018
1429,0.4773,0.3153
1430,0.4858,0.3102
1431,0.4736,0.3234
1432,0.4489,0.2981
1433,0.4266,0.3064
1434,0.39,0.3032
1435,0.3928,0.3235
1436,0.389,0.3251
1437,0.3782,0.346
1438,0.3177,0.355
1439,0.2944,0.3541
1440,0.3195,0.3669
1441,0.3078,0.3794
1442,0.3171,0.3865
1443,0.2909,0.3518
1444,0.3227,0.3382
1445,0.3211,0.3607
1446,0.3284,0.3426
1447,0.376,0.3573
1448,0.405,0.3688
1449,0.3961,0.3584
1450,0.382,0.3293
1451,0.3739,0.3228
1452,0.3829,0.3563
1453,0.3791,0.3443
1454,0.3698,0.3338
1455,0.3981,0.3207
1456,0.3934,0.3413
1457,0.4372,0.3392
1458,0.4347,0.3314
1459,0.4662,0.3546
1460,0.4675,0.3643
1461,0.4809,0.3511
1462,0.4598,0.3339
1463,0.4373,0.3531
1464,0.4421,0.3545
1465,0.4573,0.3322
1466,0.4527,0.3074
1467,0.4219,0.2936
1468,0.5732,0.3666
1469,0.5146,0.3264
1470,0.4551,0.3036
1471,0.4385,0.2857
1472,0.4452,0.2765
1473,0.4304,0.3009
1474,0.373,0.2957
1475,0.3611,0.2929
1476,0.3514,0.3009
1477,0.3883,0.2978
1478,0.3531,0.3049
1479,0.3415,0.3102
1480,0.3731,0.3132
1481,0.3783,0.3561
1482,0.386,0.3695
1483,0.3847,0.3528
1484,0.388,0.3586
1485,0.3896,0.3417
1486,0.3715,0.3499
1487,0.388,0.3305
1488,0.3586,0.3158
1489,0.3647,0.3236
1490,0.3676,0.3408
1491,0.3544,0.3499
1492,0.3537,0.3639
1493,0.3411,0.3702
1494,0.3201,0.3731
1495,0.3145,0.3659
1496,0.2942,0.3786
1497,0.3034,0.3941
1498,0.2828,0.3925
1499,0.3004,0.3903
1500,0.2792,0.4137
1501,0.2714,0.4121
1502,0.2629,0.4119
1503,0.2937,0.4179
1504,0.3031,0.4149
1505,0.3013,0.4012
1506,0.3137,0.4061
1507,0.2733,0.4044
1508,0.2763,0.4311
1509,0.3199,0.4409
1510,0.3241,0.4295
1511,0.3267,0.4385
1512,0.3389,0.4407
1513,0.3573,0.458
1514,0.317,0.447
1515,0.285,0.4471
1516,0.2925,0.443
1517,0.2811,0.4413
1518,0.3107,0.4256
1519,0.3064,0.4324
1520,0.2699,0.4366
1521,0.2485,0.4536
1522,0.1986,0.4505
1523,0.2015,0.4415
1524,0.2052,0.4509
1525,0.2039,0.4361
1526,0.2328,0.4502
1527,0.2626,0.4636
1528,0.2636,0.4791
1529,0.2252,0.4808
1530,0.2438,0.4695
1531,0.2602,0.4675
1532,0.2709,0.4697
1533,0.2945,0.4577
1534,0.274,0.4746
1535,0.3179,0.4795
1536,0.3004,0.4622
1537,0.3178,0.4871
1538,0.2857,0.4843
1539,0.2703,0.4637
1540,0.3046,0.4479
1541,0.3017,0.4675
1542,0.3209,0.4914
1543,0.3271,0.5021
1544,0.3261,0.517
1545,0.3546,0.5298
1546,0.3496,0.5321
1547,0.314,0.531
1548,0.2998,0.533
1549,0.3133,0.5379
1550,0.323,0.5205
1551,0.293,0.5259
1552,0.2814,0.5419
1553,0.2732,0.5323
1554,0.2697,0.5215
1555,0.2462,0.523
1556,0.2389,0.5076
1557,0.2298,0.4827
1558,0.2513,0.4958
1559,0.2724,0.4844
1560,0.2734,0.4805
1561,0.2693,0.4673
1562,0.2762,0.483
1563,0.2635,0.4917
1564,0.2449,0.4836
1565,0.2314,0.4618
1566,0.2246,0.4533
1567,0.2076,0.4589
1568,0.218,0.4586
1569,0.2392,0.4571
1570,0.213,0.4572
1571,0.2203,0.4655
1572,0.2224,0.4614
1573,0.2356,0.4649
1574,0.2411,0.4467
1575,0.2175,0.4823
1576,0.1988,0.474
1577,0.207,0.4733
1578,0.2347,0.4781
1579,0.1962,0.468
1580,0.2108,0.4646
1581,0.2415,0.4611
1582,0.2439,0.4442
1583,0.2602,0.4482
1584,0.2506,0.4207
1585,0.2532,0.4454
1586,0.2256,0.4547
1587,0.185,0.4613
1588,0.2121,0.432
1589,0.1993,0.418
1590,0.1977,0.4373
1591,0.1776,0.4973
1592,0.158,0.5105
1593,0.1641,0.5208
1594,0.1588,0.5231
1595,0.176,0.5047
1596,0.1937,0.5146
1597,0.2079,0.4927
1598,0.2198,0.47
1599,0.2579,0.4473
1600,0.2411,0.4593
1601,0.2455,0.4552
1602,0.2734,0.4537
1603,0.3025,0.4506
1604,0.2764,0.4308
1605,0.2739,0.4188
1606,0.3048,0.4079
1607,0.3172,0.3857
1608,0.3228,0.3779
1609,0.3198,0.3618
1610,0.3136,0.3712
1611,0.3212,0.3814
1612,0.3176,0.362
1613,0.3184,0.3582
1614,0.3215,0.387
1615,0.3094,0.372
1616,0.3221,0.3787
1617,0.3817,0.3803
1618,0.3446,0.3967
1619,0.3514,0.4005
1620,0.3361,0.3932
1621,0.3483,0.3937
1622,0.3493,0.3943
1623,0.3646,0.3924
1624,0.3874,0.3721
1625,0.3894,0.3911
1626,0.41,0.4066
1627,0.3602,0.3899
1628,0.3915,0.385
1629,0.3969,0.3814
1630,0.4161,0.364
1631,0.3884,0.3366
1632,0.3699,0.3283
1633,0.5018,0.3611
1634,0.4804,0.3362
1635,0.4682,0.3371
1636,0.4743,0.3533
1637,0.4246,0.3645
1638,0.4335,0.3611
1639,0.4236,0.3325
1640,0.4109,0.3436
1641,0.3742,0.346
1642,0.3795,0.3527
1643,0.3268,0.3819
1644,0.3384,0.3687
1645,0.3069,0.3253
1646,0.3083,0.3112
1647,0.3065,0.3207
1648,0.3308,0.3231
1649,0.327,0.3068
1650,0.3057,0.2861
1651,0.2978,0.2845
1652,0.4476,0.3897
1653,0.4409,0.3835
1654,0.4179,0.3656
1655,0.4008,0.347
1656,0.3593,0.3287
1657,0.3601,0.3277
1658,0.3189,0.3245
1659,0.3309,0.3248
1660,0.3305,0.3254
1661,0.3759,0.3229
1662,0.3498,0.3067
1663,0.3453,0.2961
1664,0.3795,0.2913
1665,0.4002,0.324
1666,0.3823,0.3045
1667,0.3839,0.2999
1668,0.3728,0.2951
1669,0.3773,0.2939
1670,0.3619,0.3135
1671,0.3596,0.3115
1672,0.3271,0.3107
1673,0.331,0.3257
1674,0.3409,0.3551
1675,0.3368,0.3772
1676,0.3052,0.3752
1677,0.3272,0.3747
1678,0.3356,0.3756
1679,0.3218,0.378
1680,0.3176,0.3654
1681,0.2892,0.38
1682,0.2718,0.3831
1683,0.2649,0.3823
1684,0.2937,0.3631
1685,0.2838,0.3647
1686,0.2999,0.337
1687,0.2916,0.3299
1688,0.2995,0.3235
1689,0.2992,0.3301
1690,0.3192,0.3603
1691,0.31,0.3696
1692,0.2806,0.3918
1693,0.2564,0.401
1694,0.2505,0.417
1695,0.2305,0.4434
1696,0.2446,0.4299
1697,0.2406,0.4159
1698,0.2936,0.4245
1699,0.2616,0.4227
1700,0.2701,0.4243
1701,0.2515,0.4188
1702,0.2466,0.4083
1703,0.2546,0.4315
1704,0.2129,0.4129
1705,0.2245,0.4219
1706,0.2688,0.4281
1707,0.2638,0.4025
1708,0.2733,0.3891
1709,0.2976,0.3788
1710,0.297,0.3873
1711,0.288,0.3815
1712,0.2456,0.3802
1713,0.2636,0.3583
1714,0.2657,0.3941
1715,0.2496,0.3946
1716,0.2572,0.4015
1717,0.2502,0.3925
1718,0.2446,0.3822
1719,0.262,0.4108
1720,0.2396,0.3808
1721,0.2661,0.385
1722,0.2423,0.3666
1723,0.2344,0.3611
1724,0.2787,0.3523
1725,0.3048,0.3386
1726,0.309,0.3408
1727,0.2922,0.3038
1728,0.2846,0.3021
1729,0.2893,0.3039
1730,0.2931,0.2865
1731,0.2941,0.313
1732,0.2963,0.3067
1733,0.2947,0.3061
1734,0.2686,0.3002
1735,0.2623,0.3022
1736,0.285,0.3249
1737,0.2609,0.3642
1738,0.2616,0.376
1739,0.2496,0.3925
1740,0.2568,0.4177
1741,0.2537,0.42
1742,0.2881,0.4419
1743,0.3013,0.4513
1744,0.2775,0.4506
1745,0.2946,0.4531
1746,0.2818,0.4228
1747,0.2737,0.4255
1748,0.2838,0.4005
1749,0.2773,0.3753
1750,0.2988,0.3784
1751,0.2858,0.3617
1752,0.2767,0.3624
1753,0.2672,0.3651
1754,0.26,0.3685
1755,0.2865,0.3554
1756,0.3023,0.3699
1757,0.3389,0.3689
1758,0.3848,0.376
1759,0.3624,0.3582
1760,0.3632,0.3564
1761,0.339,0.3738
1762,0.324,0.3886
1763,0.3127,0.3763
1764,0.2934,0.3683
1765,0.2752,0.3539
1766,0.2761,0.3451
1767,0.2554,0.3255
1768,0.277,0.3256
1769,0.2623,0.3373
1770,0.3229,0.3272
1771,0.3152,0.328
1772,0.3184,0.3267
1773,0.2941,0.3447
1774,0.331,0.3369
1775,0.3543,0.33
1776,0.36,0.3193
1777,0.3326,0.3047
1778,0.3377,0.3157
1779,0.3159,0.3162
1780,0.3468,0.3196
1781,0.3632,0.3411
1782,0.3644,0.3626
1783,0.315,0.3386
1784,0.2971,0.35
1785,0.3135,0.3546
1786,0.3395,0.3487
1787,0.3622,0.3549
1788,0.3298,0.33
1789,0.3368,0.3539
1790,0.3578,0.3627
1791,0.3242,0.3504
1792,0.3254,0.3428
1793,0.3321,0.3187
1794,0.327,0.3165
1795,0.2911,0.3118
1796,0.2875,0.2946
1797,0.2841,0.3097
1798,0.4263,0.4684
1799,0.3966,0.449
1800,0.3729,0.4285
1801,0.3605,0.4219
1802,0.3599,0.4105
1803,0.2841,0.3257
1804,0.2792,0.3181
1805,0.2846,0.3161
1806,0.2494,0.3224
1807,0.264,0.3248
1808,0.2683,0.3302
1809,0.2732,0.3093
1810,0.2962,0.3221
1811,0.2599,0.3245
1812,0.2249,0.365
1813,0.2366,0.3598
1814,0.2421,0.3654
1815,0.2509,0.4085
1816,0.2466,0.4102
1817,0.2651,0.408
1818,0.288,0.3921
1819,0.3008,0.4145
1820,0.298,0.3958
1821,0.2585,0.4015
1822,0.2784,0.3936
1823,0.3064,0.3902
1824,0.3215,0.3684
1825,0.3053,0.389
1826,0.3211,0.3845
1827,0.3397,0.3661
1828,0.3714,0.3854
1829,0.3528,0.3777
1830,0.3481,0.3828
1831,0.3632,0.3953
1832,0.3637,0.4018
1833,0.3406,0.368
1834,0.3494,0.3789
1835,0.361,0.3774
1836,0.3622,0.3726
1837,0.366,0.3712
1838,0.36,0.3474
1839,0.3891,0.3516
1840,0.3691,0.3323
1841,0.3564,0.3299
1842,0.3563,0.3343
1843,0.3736,0.3522
1844,0.3424,0.341
1845,0.3166,0.3644
1846,0.2775,0.3792
1847,0.2818,0.3728
1848,0.2629,0.3564
1849,0.2595,0.3357
1850,0.2773,0.3416
1851,0.2681,0.332
1852,0.2768,0.3519
1853,0.2745,0.3429
1854,0.2917,0.3309
1855,0.3041,0.3363
1856,0.2926,0.3278
1857,0.2921,0.33
1858,0.3158,0.3468
1859,0.3254,0.3499
1860,0.2987,0.3529
1861,0.3144,0.3571
1862,0.2945,0.3326
1863,0.3255,0.3404
1864,0.3472,0.3443
1865,0.3531,0.3592
1866,0.3561,0.3691
1867,0.3516,0.3665
1868,0.3651,0.3825
1869,0.357,0.378
1870,0.3613,0.3818
1871,0.3782,0.3771
1872,0.3655,0.3841
1873,0.3524,0.3783
1874,0.3284,0.4031
1875,0.4659,0.6234
1876,0.4072,0.6051
1877,0.4051,0.6009
1878,0.4269,0.5534
1879,0.4416,0.512
1880,0.3961,0.4908
1881,0.4012,0.4775
1882,0.4211,0.4627
1883,0.4033,0.428
1884,0.3984,0.4376
1885,0.3522,0.4628
1886,0.3543,0.4746
1887,0.3089,0.4578
1888,0.3149,0.4581
1889,0.2855,0.4423
1890,0.2995,0.4409
1891,0.3226,0.47
1892,0.3083,0.4612
1893,0.2876,0.4511
1894,0.2476,0.4649
1895,0.4114,0.6563
1896,0.3797,0.6124
1897,0.3328,0.5822
1898,0.3306,0.5521
1899,0.3123,0.5341
1900,0.2839,0.5342
1901,0.2688,0.5072
1902,0.288,0.511
1903,0.2979,0.5011
1904,0.2568,0.4863
1905,0.2739,0.4868
1906,0.2544,0.4811
1907,0.2599,0.4856
1908,0.2673,0.4764
1909,0.2621,0.4456
1910,0.2752,0.4393
1911,0.2633,0.4331
1912,0.2778,0.4071
1913,0.2925,0.4049
1914,0.237,0.3729
1915,0.2665,0.368
1916,0.2097,0.3721
1917,0.2044,0.3739
1918,0.2322,0.368
1919,0.2317,0.3672
1920,0.2083,0.3559
1921,0.1935,0.3571
1922,0.2219,0.3588
1923,0.1899,0.3462
1924,0.2204,0.3516
1925,0.2258,0.3566
1926,0.2082,0.3551
1927,0.2036,0.3924
1928,0.1906,0.3898
1929,0.2159,0.3852
1930,0.2372,0.3786
1931,0.2085,0.3641
1932,0.2075,0.3751
1933,0.1974,0.365
1934,0.2309,0.357
1935,0.2098,0.3499
1936,0.2489,0.3363
1937,0.2533,0.3118
1938,0.2349,0.3076
1939,0.2271,0.3236
1940,0.2172,0.3288
1941,0.1984,0.3542
1942,0.2078,0.3665
1943,0.1904,0.3749
1944,0.1548,0.4034
1945,0.2789,0.5007
1946,0.3578,0.6642
1947,0.3189,0.6228
1948,0.2823,0.611
1949,0.2514,0.5804
1950,0.2821,0.5445
1951,0.2745,0.5314
1952,0.273,0.5001
1953,0.2327,0.4923
1954,0.1909,0.4625
1955,0.1998,0.451
1956,0.1839,0.4521
1957,0.208,0.4231
1958,0.189,0.4206
1959,0.1896,0.4093
1960,0.1844,0.4487
1961,0.1947,0.4463
1962,0.18,0.4206
1963,0.1831,0.3983
1964,0.1867,0.4172
1965,0.1802,0.4105
1966,0.1984,0.3974
1967,0.2107,0.4017
1968,0.2159,0.4106
1969,0.214,0.4189
1970,0.2367,0.4176
1971,0.2377,0.4185
1972,0.2372,0.4204
1973,0.2449,0.4239
1974,0.2841,0.4285
1975,0.2606,0.443
1976,0.2804,0.4413
1977,0.2461,0.4266
1978,0.2556,0.4226
1979,0.2918,0.4322
1980,0.3045,0.4033
1981,0.3102,0.3756
1982,0.301,0.3896
1983,0.304,0.412
1984,0.3013,0.3917
1985,0.288,0.3928
1986,0.2853,0.3863
1987,0.2925,0.3821
1988,0.28,0.3866
1989,0.2674,0.367
1990,0.2443,0.3509
1991,0.2574,0.3475
1992,0.273,0.3466
1993,0.2815,0.3311
1994,0.3042,0.3449
1995,0.3082,0.34
1996,0.3182,0.3353
1997,0.3258,0.3413
1998,0.3252,0.3409
1999,0.3158,0.3551
2000,0.3618,0.3421
2001,0.3522,0.3226
2002,0.3388,0.3203
2003,0.348,0.3236
2004,0.3531,0.3072
2005,0.3249,0.2893
2006,0.3486,0.2957
2007,0.3468,0.2877
2008,0.3247,0.2696
2009,0.3498,0.2885
2010,0.3623,0.2827
2011,0.3364,0.3038
2012,0.3726,0.3073
2013,0.3847,0.3146
2014,0.3827,0.314
2015,0.4129,0.2769
2016,0.4129,0.2639
2017,0.4092,0.2667
2018,0.3931,0.2767
2019,0.5458,0.325
2020,0.5307,0.3183
2021,0.5094,0.2971
2022,0.475,0.2982
2023,0.4624,0.2963
2024,0.4478,0.3067
2025,0.357,0.296
2026,0.3273,0.3062
2027,0.3397,0.3221
2028,0.2882,0.3191
2029,0.2954,0.3639
2030,0.2885,0.3463
2031,0.3178,0.3397
2032,0.3095,0.3548
2033,0.3247,0.3671
2034,0.3181,0.375
2035,0.3219,0.3853
2036,0.3381,0.3538
2037,0.3294,0.3787
2038,0.3504,0.3757
2039,0.3305,0.3946
2040,0.3374,0.3635
2041,0.3564,0.368
2042,0.3693,0.36
2043,0.4067,0.3694
2044,0.3886,0.3746
2045,0.3591,0.3803
2046,0.3387,0.3644
2047,0.3525,0.3642
2048,0.3623,0.3621
2049,0.3638,0.3702
2050,0.3406,0.3855
2051,0.3564,0.3875
2052,0.3316,0.3681
2053,0.3557,0.3702
2054,0.4126,0.4097
2055,0.4168,0.4332
2056,0.4251,0.3865
2057,0.4115,0.3872
2058,0.3722,0.4009
2059,0.359,0.3973
2060,0.3367,0.3897
2061,0.3085,0.3853
2062,0.345,0.3934
2063,0.3507,0.3756
2064,0.3582,0.3936
2065,0.3517,0.3922
2066,0.3481,0.3777
2067,0.3675,0.3947
2068,0.366,0.3709
2069,0.3758,0.3629
2070,0.3706,0.3551
2071,0.3627,0.3882
2072,0.3339,0.3776
2073,0.2952,0.3454
2074,0.2927,0.338
2075,0.2967,0.3465
2076,0.2736,0.3596
2077,0.2768,0.3946
2078,0.2815,0.4151
2079,0.2418,0.4165
2080,0.2289,0.4017
2081,0.2431,0.4252
2082,0.2562,0.4179
2083,0.2378,0.4065
2084,0.2466,0.3992
2085,0.2722,0.3796
2086,0.2916,0.3727
2087,0.2927,0.3694
2088,0.2862,0.3808
2089,0.2768,0.375
2090,0.2898,0.3562
2091,0.2967,0.3331
2092,0.3119,0.3381
2093,0.3165,0.3408
2094,0.3345,0.3341
2095,0.3372,0.3289
2096,0.3535,0.3368
2097,0.3708,0.3594
2098,0.3536,0.3485
2099,0.3173,0.3511
2100,0.3498,0.3666
2101,0.355,0.3555
2102,0.3204,0.3563
2103,0.3076,0.3566
2104,0.3252,0.3379
2105,0.3208,0.3421
2106,0.312,0.3441
2107,0.342,0.3539
2108,0.3214,0.3371
2109,0.3069,0.339
2110,0.3133,0.3613
2111,0.3229,0.3933
2112,0.3342,0.4119
2113,0.3532,0.393
2114,0.357,0.3992
2115,0.3665,0.3912
2116,0.3604,0.395
2117,0.3612,0.3828
2118,0.3628,0.357
2119,0.3664,0.3528
2120,0.3811,0.3647
2121,0.3906,0.3696
2122,0.3895,0.3761
2123,0.3713,0.3795
2124,0.3716,0.3856
2125,0.37,0.3933
2126,0.3728,0.3887
2127,0.4158,0.3896
2128,0.402,0.4153
2129,0.4079,0.416
2130,0.4264,0.4152
2131,0.4245,0.4154
2132,0.4675,0.4107
2133,0.4541,0.4029
2134,0.4554,0.4051
2135,0.4341,0.3965
2136,0.4229,0.3937
2137,0.4242,0.3813
2138,0.4374,0.3829
2139,0.4395,0.3915
2140,0.4602,0.3879
2141,0.4528,0.3574
2142,0.441,0.3672
2143,0.4905,0.3695
2144,0.4914,0.355
2145,0.4699,0.3676
2146,0.45,0.3471
2147,0.4262,0.3641
2148,0.4411,0.3639
2149,0.4293,0.3305
2150,0.4278,0.3352
2151,0.4227,0.3309
2152,0.4337,0.3245
2153,0.4126,0.3156
2154,0.3879,0.3163
2155,0.3905,0.3116
2156,0.4005,0.2865
2157,0.4046,0.3093
2158,0.3857,0.3085
2159,0.3975,0.3003
2160,0.3802,0.2866
2161,0.3683,0.3019
2162,0.3485,0.2855
2163,0.3746,0.2913
2164,0.386,0.2861
2165,0.3963,0.282
2166,0.4189,0.2694
2167,0.4718,0.2645
2168,0.4315,0.2692
2169,0.4126,0.2772
2170,0.3972,0.2695
2171,0.3778,0.2726
2172,0.3549,0.2902
2173,0.3486,0.2689
2174,0.3244,0.2732
2175,0.3323,0.2632
2176,0.3343,0.2521
2177,0.3447,0.2611
2178,0.3551,0.2577
2179,0.3669,0.2443
2180,0.3586,0.2696
2181,0.4006,0.2879
2182,0.4027,0.2626
2183,0.3629,0.2451
2184,0.3422,0.2594
2185,0.3077,0.26
2186,0.3102,0.2873
2187,0.3098,0.3002
2188,0.3024,0.3079
2189,0.345,0.2955
2190,0.3562,0.3062
2191,0.5298,0.4567
2192,0.4857,0.4543
2193,0.445,0.4416
2194,0.4291,0.4132
2195,0.4186,0.4125
2196,0.3696,0.4351
2197,0.3578,0.4214
2198,0.302,0.3692
2199,0.3001,0.3631
2200,0.2864,0.3651
2201,0.2788,0.3431
2202,0.2788,0.3445
2203,0.2842,0.3466
2204,0.2995,0.3749
2205,0.3237,0.3482
2206,0.3191,0.3453
2207,0.3115,0.366
2208,0.3222,0.3629
2209,0.3358,0.361
2210,0.3278,0.3493
2211,0.3448,0.3365
2212,0.3646,0.3109
2213,0.3897,0.3042
2214,0.4233,0.2924
2215,0.4023,0.2977
2216,0.4,0.2891
2217,0.3977,0.2856
2218,0.3933,0.2826
2219,0.3782,0.2858
2220,0.3471,0.2816
2221,0.3491,0.2696
2222,0.3338,0.2753
2223,0.3363,0.2955
2224,0.3211,0.3008
2225,0.3005,0.2948
2226,0.3077,0.2964
2227,0.3128,0.269
2228,0.3263,0.2713
2229,0.3712,0.2697
2230,0.3757,0.2601
2231,0.3841,0.2536
2232,0.3608,0.2525
2233,0.3346,0.2725
2234,0.367,0.2932
2235,0.3477,0.2827
2236,0.3269,0.2788
2237,0.3273,0.2755
2238,0.3266,0.2918
2239,0.3097,0.2975
2240,0.3056,0.3022
2241,0.3324,0.3134
2242,0.3172,0.3071
2243,0.291,0.3305
2244,0.3128,0.3324
2245,0.3245,0.3215
2246,0.3133,0.3204
2247,0.2835,0.3412
2248,0.272,0.3364
2249,0.2748,0.3524
2250,0.3018,0.3441
2251,0.2835,0.3341
2252,0.2852,0.3458
2253,0.3019,0.3341
2254,0.2567,0.3482
2255,0.282,0.3548
2256,0.2618,0.3427
2257,0.2728,0.3431
2258,0.2816,0.3364
2259,0.3067,0.3433
2260,0.3199,0.3731
2261,0.2739,0.3678
